chr,Symbol
chr1,Mir128-1
chr1,Mir133b
chr1,Mir135b
chr1,Mir149
chr1,Mir181a-1
chr1,Mir181b-1
chr1,Mir194-1
chr1,Mir199a-2
chr1,Mir205
chr1,Mir206
chr1,Mir214
chr1,Mir215
chr1,Mir350
chr1,Mir375
chr1,Mir488
chr1,Mir1231
chr1,Mir1927
chr1,Mir1928
chr1,Mir1981
chr1,Mir3473c
chr1,Mir3473f
chr1,Mir3962
chr1,Mir5103
chr1,Mir5117
chr1,Mir5126
chr1,Mir6341
chr1,Mir6342
chr1,Mir6343
chr1,Mir6344
chr1,Mir6345
chr1,Mir6346
chr1,Mir6347
chr1,Mir6348
chr1,Mir6349
chr1,Mir6350
chr1,Mir6351
chr1,Mir6352
chr1,Mir6353
chr1,Mir6354
chr1,Mir6546
chr1,Mir6897
chr1,Mir6898
chr1,Mir6899
chr1,Mir6900
chr1,Mir6901
chr1,Mir6903
chr1,Mir6904
chr1,Mir7681
chr1,Mir7683
chr1,Mir8096
chr1,Mir8114
chr1,Mitd1
chr1,Mixl1
chr1,Mlph
chr1,Mnda
chr1,Mndal
chr1,Mob4
chr1,Mogat1
chr1,Mpc2
chr1,Mpp4
chr1,Mptx1
chr1,Mptx2
chr1,Mpz
chr1,Mpzl1
chr1,Mr1
chr1,Mreg
chr1,Mroh2a
chr1,Mroh3
chr1,Mroh9
chr1,Mrpl15
chr1,Mrpl30
chr1,Mrpl44
chr1,Mrps9
chr1,Mrps14
chr1,Msc
chr1,Mstn
chr1,Mterfd2
chr1,Mybl1
chr1,Mybph
chr1,Myeov2
chr1,Myl1
chr1,Myo1b
chr1,Myoc
chr1,Myog
chr1,Nab1
chr1,Nabp1
chr1,Nav1
chr1,Nbeal1
chr1,Ncf2
chr1,Nck2
chr1,Nckap5
chr1,Ncl
chr1,Ncoa2
chr1,Ncstn
chr1,Ndufa10
chr1,Ndufb3
chr1,Ndufs1
chr1,Ndufs2
chr1,Nek2
chr1,Nek7
chr1,Nenf
chr1,Neu2
chr1,Neu4
chr1,Neurl3
chr1,Nfasc
chr1,Ngef
chr1,Nhej1
chr1,Nhlh1
chr1,Nif3l1
chr1,Nifk
chr1,Nit1
chr1,Nme7
chr1,Nmnat2
chr1,Nms
chr1,Nmur1
chr1,Nop58
chr1,Nos1ap
chr1,Npas2
chr1,Npbwr1
chr1,Nphs2
chr1,Npl
chr1,Nppc
chr1,Nr1i3
chr1,Nr5a2
chr1,Nrp2
chr1,Nsl1
chr1,Nuak2
chr1,Nucks1
chr1,Nuf2
chr1,Nvl
chr1,Nyap2
chr1,Obsl1
chr1,Ogfrl1
chr1,Olfml2b
chr1,Olfr12
chr1,Olfr16
chr1,Olfr218
chr1,Olfr220
chr1,Olfr231
chr1,Olfr248
chr1,Olfr414
chr1,Olfr417
chr1,Olfr418-ps1
chr1,Olfr419
chr1,Olfr420
chr1,Olfr421-ps1
chr1,Olfr424
chr1,Olfr427
chr1,Olfr429
chr1,Olfr430
chr1,Olfr432
chr1,Olfr433
chr1,Olfr1404
chr1,Olfr1406
chr1,Olfr1407-ps1
chr1,Olfr1408
chr1,Olfr1410
chr1,Olfr1411
chr1,Olfr1412
chr1,Olfr1413
chr1,Olfr1414
chr1,Olfr1415
chr1,Olfr1416
chr1,Opn3
chr1,Oprk1
chr1,Optc
chr1,Orc2
chr1,Ormdl1
chr1,Osgepl1
chr1,Otos
chr1,PFKFB2
chr1,POU2F1
chr1,Pam
chr1,Panct2
chr1,Pappa2
chr1,Paqr8
chr1,Pard3b
chr1,Pard3bos1
chr1,Pard3bos2
chr1,Pard3bos3
chr1,Parp1
chr1,Pask
chr1,Pax3
chr1,Pbx1
chr1,Pced1c-ps
chr1,Pcmtd1
chr1,Pcp4l1
chr1,Pdc
chr1,Pdcd1
chr1,Pdcl3
chr1,Pde6d
chr1,Pea15a
chr1,Pecr
chr1,Per2
chr1,Pex19
chr1,Pfdn2
chr1,Pfkfb2
chr1,Pgap1
chr1,Phf3
chr1,Phlda3
chr1,Phlpp1
chr1,Pi15
chr1,Pid1
chr1,Pigc
chr1,Pigm
chr1,Pign
chr1,Pigr
chr1,Pih1d3
chr1,Pik3c2b
chr1,Pikfyve
chr1,Pinc
chr1,Pkhd1
chr1,Pkp1
chr1,Pla2g4a
chr1,Plcd4
chr1,Plcl1
chr1,Pld5
chr1,Plekha6
chr1,Plekhb2
chr1,Plekhm3
chr1,Plxna2
chr1,Pm20d1
chr1,Pms1
chr1,Pnkd
chr1,Pogk
chr1,Pou2f1
chr1,Pou2f3-rs1
chr1,Pou3f3
chr1,Pou3f3os
chr1,Pou3f3os2
chr1,Ppfia4
chr1,Ppil3
chr1,Ppip5k2
chr1,Ppox
chr1,Ppp1r7
chr1,Ppp1r12b
chr1,Ppp1r15b
chr1,Ppp1r42
chr1,Ppp2r5a
chr1,Prdm14
chr1,Prdx6
chr1,Prelp
chr1,Prex2
chr1,Prg4
chr1,Prim2
chr1,Prkag3
chr1,Prlh
chr1,Prox1
chr1,Prox1os
chr1,Prrc2c
chr1,Prrx1
chr1,Prss39
chr1,Prss40
chr1,Prss56
chr1,Psen2
chr1,Psmd1
chr1,Ptgs2
chr1,Ptgs2os
chr1,Ptgs2os2
chr1,Pth2r
chr1,Ptma
chr1,Ptp4a1
chr1,Ptpn4
chr1,Ptpn7
chr1,Ptpn14
chr1,Ptpn18
chr1,Ptprc
chr1,Ptprn
chr1,Ptprv
chr1,Pvrl4
chr1,Pycr2
chr1,Pydc3
chr1,Pydc4
chr1,Pyhin1
chr1,Qsox1
chr1,R3hdm1
chr1,RP23-2E23.3
chr1,RP23-2I19.1
chr1,RP23-2M16.2
chr1,RP23-3F6.1
chr1,RP23-4E15.2
chr1,RP23-5H15.1
chr1,RP23-5H15.2
chr1,RP23-6O16.1
chr1,RP23-8J15.1
chr1,RP23-8J15.2
chr1,RP23-8J15.3
chr1,RP23-8J15.4
chr1,RP23-8J15.5
chr1,RP23-8J15.7
chr1,RP23-8J15.8
chr1,RP23-10D8.1
chr1,RP23-12H12.1
chr1,RP23-13C17.6
chr1,RP23-14I20.1
chr1,RP23-14I20.2
chr1,RP23-14I20.3
chr1,RP23-14I20.4
chr1,RP23-14I20.5
chr1,RP23-14I20.6
chr1,RP23-15E24.3
chr1,RP23-16N14.5
chr1,RP23-16N14.6
chr1,RP23-18J18.2
chr1,RP23-20G7.4
chr1,RP23-20G7.7
chr1,RP23-22I7.2
chr1,RP23-25K16.1
chr1,RP23-26I10.7
chr1,RP23-27C10.4
chr1,RP23-28L24.8
chr1,RP23-28L24.9
chr1,RP23-29D20.1
chr1,RP23-29D20.2
chr1,RP23-29D20.3
chr1,RP23-31H15.2
chr1,RP23-31H15.3
chr1,RP23-31H15.4
chr1,RP23-36O22.1
chr1,RP23-39N17.1
chr1,RP23-45A13.4
chr1,RP23-45A13.6
chr1,RP23-45M23.6
chr1,RP23-53N22.1
chr1,RP23-53N22.2
chr1,RP23-59E7.1
chr1,RP23-62B14.1
chr1,RP23-66A20.1
chr1,RP23-69F3.1
chr1,RP23-75G11.1
chr1,RP23-75G11.2
chr1,RP23-75G11.3
chr1,RP23-76B18.1
chr1,RP23-76C10.2
chr1,RP23-76L21.1
chr1,RP23-76L21.2
chr1,RP23-76P9.1
chr1,RP23-76P9.2
chr1,RP23-78M21.1
chr1,RP23-80N7.1
chr1,RP23-80N7.2
chr1,RP23-87D8.1
chr1,RP23-90A8.2
chr1,RP23-91L14.1
chr1,RP23-91L14.2
chr1,RP23-103C13.1
chr1,RP23-103C13.2
chr1,RP23-103C13.5
chr1,RP23-105D15.1
chr1,RP23-109H7.1
chr1,RP23-110B5.3
chr1,RP23-110B5.4
chr1,RP23-110D10.1
chr1,RP23-110G23.2
chr1,RP23-113N18.1
chr1,RP23-113N18.2
chr1,RP23-113N18.3
chr1,RP23-113N18.4
chr1,RP23-114H2.2
chr1,RP23-118K4.1
chr1,RP23-122B3.1
chr1,RP23-122B3.2
chr1,RP23-122D16.1
chr1,RP23-122O4.1
chr1,RP23-125B4.2
chr1,RP23-125B4.3
chr1,RP23-125I14.5
chr1,RP23-125I14.6
chr1,RP23-130K20.4
chr1,RP23-130K20.5
chr1,RP23-133G16.1
chr1,RP23-133G16.2
chr1,RP23-133G16.3
chr1,RP23-133G16.4
chr1,RP23-133G16.5
chr1,RP23-133G16.6
chr1,RP23-133I8.2
chr1,RP23-133I8.3
chr1,RP23-133I8.4
chr1,RP23-139L20.1
chr1,RP23-145H3.1
chr1,RP23-145J9.4
chr1,RP23-145J9.6
chr1,RP23-145J9.10
chr1,RP23-145J9.11
chr1,RP23-148M18.1
chr1,RP23-149A5.3
chr1,RP23-149C6.2
chr1,RP23-149C6.3
chr1,RP23-149C6.4
chr1,RP23-154N2.2
chr1,RP23-163J17.4
chr1,RP23-168P24.1
chr1,RP23-168P24.2
chr1,RP23-172L16.1
chr1,RP23-176K16.1
chr1,RP23-176M9.1
chr1,RP23-183P22.3
chr1,RP23-183P22.5
chr1,RP23-184B11.2
chr1,RP23-184B11.3
chr1,RP23-184B11.4
chr1,RP23-184B11.6
chr1,RP23-184B11.7
chr1,RP23-187I13.1
chr1,RP23-190F21.1
chr1,RP23-190F21.2
chr1,RP23-191A12.1
chr1,RP23-191A12.2
chr1,RP23-191A12.6
chr1,RP23-192E10.1
chr1,RP23-192P10.1
chr1,RP23-193H10.1
chr1,RP23-199D23.1
chr1,RP23-201B13.1
chr1,RP23-205B8.1
chr1,RP23-205B8.2
chr1,RP23-209N14.2
chr1,RP23-209N14.5
chr1,RP23-210C21.1
chr1,RP23-210C21.2
chr1,RP23-212E14.1
chr1,RP23-214P23.2
chr1,RP23-214P23.3
chr1,RP23-215C21.1
chr1,RP23-215C21.2
chr1,RP23-215C21.3
chr1,RP23-217K18.2
chr1,RP23-217K18.4
chr1,RP23-218F13.5
chr1,RP23-218F13.6
chr1,RP23-218F13.7
chr1,RP23-219C1.1
chr1,RP23-219C1.2
chr1,RP23-223I5.2
chr1,RP23-231B19.1
chr1,RP23-231B19.2
chr1,RP23-231B19.3
chr1,RP23-237L7.1
chr1,RP23-237M24.1
chr1,RP23-240G10.2
chr1,RP23-241J21.1
chr1,RP23-241P4.1
chr1,RP23-245G9.1
chr1,RP23-247F18.1
chr1,RP23-247F18.2
chr1,RP23-248N10.1
chr1,RP23-249J23.1
chr1,RP23-249J23.2
chr1,RP23-249J23.3
chr1,RP23-249L15.2
chr1,RP23-251N10.2
chr1,RP23-252K18.1
chr1,RP23-254H20.2
chr1,RP23-258D13.1
chr1,RP23-258M15.1
chr1,RP23-258M15.4
chr1,RP23-258M15.6
chr1,RP23-258N15.1
chr1,RP23-262M12.1
chr1,RP23-263K13.1
chr1,RP23-263K13.2
chr1,RP23-264E23.3
chr1,RP23-265D3.1
chr1,RP23-266D4.1
chr1,RP23-267J24.1
chr1,RP23-267J24.4
chr1,RP23-269M3.2
chr1,RP23-269M3.3
chr1,RP23-272H13.2
chr1,RP23-273G4.1
chr1,RP23-274C16.5
chr1,RP23-274N9.1
chr1,RP23-275F9.1
chr1,RP23-277E3.1
chr1,RP23-277E3.2
chr1,RP23-278M14.1
chr1,RP23-279J5.1
chr1,RP23-279J5.2
chr1,RP23-280F6.3
chr1,RP23-280F6.4
chr1,RP23-280M7.2
chr1,RP23-280M7.3
chr1,RP23-282G20.2
chr1,RP23-284O15.1
chr1,RP23-285F13.1
chr1,RP23-285O2.1
chr1,RP23-285O2.2
chr1,RP23-287C17.1
chr1,RP23-288K15.1
chr1,RP23-288O15.1
chr1,RP23-289H3.1
chr1,RP23-289I3.1
chr1,RP23-293C19.1
chr1,RP23-293C19.2
chr1,RP23-293C19.3
chr1,RP23-294D6.1
chr1,RP23-298A7.1
chr1,RP23-299F18.1
chr1,RP23-299M19.2
chr1,RP23-301D16.1
chr1,RP23-302H1.2
chr1,RP23-303B4.1
chr1,RP23-304F24.1
chr1,RP23-304F24.2
chr1,RP23-304F24.3
chr1,RP23-305F24.2
chr1,RP23-305F24.3
chr1,RP23-306A2.2
chr1,RP23-306I10.1
chr1,RP23-307G23.1
chr1,RP23-307G23.2
chr1,RP23-307G23.3
chr1,RP23-313K8.2
chr1,RP23-313K17.2
chr1,RP23-319M19.1
chr1,RP23-321N22.4
chr1,RP23-321N22.11
chr1,RP23-321N22.13
chr1,RP23-323H18.3
chr1,RP23-325F17.1
chr1,RP23-325F17.2
chr1,RP23-326H11.1
chr1,RP23-329F7.2
chr1,RP23-329F7.3
chr1,RP23-334J7.1
chr1,RP23-335D20.1
chr1,RP23-341D24.1
chr1,RP23-341D24.2
chr1,RP23-346J11.1
chr1,RP23-347F2.3
chr1,RP23-348D4.1
chr1,RP23-348D4.2
chr1,RP23-348P7.1
chr1,RP23-348P7.3
chr1,RP23-350B16.1
chr1,RP23-350B16.2
chr1,RP23-353I19.3
chr1,RP23-358L5.1
chr1,RP23-358L5.2
chr1,RP23-361M12.1
chr1,RP23-361M22.2
chr1,RP23-370J16.1
chr1,RP23-373D7.2
chr1,RP23-373L1.1
chr1,RP23-381K21.3
chr1,RP23-382H8.5
chr1,RP23-386K20.3
chr1,RP23-386K20.4
chr1,RP23-389C9.4
chr1,RP23-393C3.5
chr1,RP23-393C3.6
chr1,RP23-393D20.3
chr1,RP23-393D20.4
chr1,RP23-395C1.4
chr1,RP23-395H12.1
chr1,RP23-395H12.3
chr1,RP23-397C14.2
chr1,RP23-400A19.2
chr1,RP23-400A19.3
chr1,RP23-403I3.3
chr1,RP23-403I3.6
chr1,RP23-404A6.3
chr1,RP23-404A6.4
chr1,RP23-404A6.6
chr1,RP23-404A6.7
chr1,RP23-406B10.1
chr1,RP23-408P8.1
chr1,RP23-411B19.2
chr1,RP23-413H17.1
chr1,RP23-416O18.2
chr1,RP23-416O18.4
chr1,RP23-421G18.1
chr1,RP23-424A2.2
chr1,RP23-424E19.1
chr1,RP23-426D21.1
chr1,RP23-428E11.1
chr1,RP23-428E11.2
chr1,RP23-430H22.3
chr1,RP23-431H7.1
chr1,RP23-433B11.2
chr1,RP23-433B11.3
chr1,RP23-434G18.1
chr1,RP23-434L2.1
chr1,RP23-440M14.1
chr1,RP23-443F6.1
chr1,RP23-445K8.1
chr1,RP23-448B17.2
chr1,RP23-448C15.1
chr1,RP23-452K20.1
chr1,RP23-453N3.5
chr1,RP23-458O23.1
chr1,RP23-458O23.2
chr1,RP23-461J11.1
chr1,RP23-463E4.1
chr1,RP23-465C10.2
chr1,RP23-466C15.3
chr1,RP23-469H11.1
chr1,RP23-470G12.1
chr1,RP23-470P10.1
chr1,RP23-471L1.1
chr1,RP23-471L1.3
chr1,RP23-471L1.4
chr1,RP23-471L1.5
chr1,RP23-473M13.3
chr1,RP23-478I8.1
chr1,RP23-478L14.1
chr1,RP24-62C22.1
chr1,RP24-63O23.1
chr1,RP24-63O23.2
chr1,RP24-64M13.1
chr1,RP24-68C1.2
chr1,RP24-70I14.3
chr1,RP24-73D23.1
chr1,RP24-73K7.1
chr1,RP24-73K7.2
chr1,RP24-73K7.4
chr1,RP24-74G12.3
chr1,RP24-74G12.5
chr1,RP24-77I21.1
chr1,RP24-78G8.1
chr1,RP24-79D2.1
chr1,RP24-79F8.2
chr1,RP24-79F8.3
chr1,RP24-81G13.1
chr1,RP24-82I5.2
chr1,RP24-85N11.1
chr1,RP24-87I22.7
chr1,RP24-87I22.8
chr1,RP24-88A10.1
chr1,RP24-88L2.2
chr1,RP24-89C18.1
chr1,RP24-89C18.2
chr1,RP24-92O11.1
chr1,RP24-93I18.2
chr1,RP24-93I18.3
chr1,RP24-93I18.4
chr1,RP24-93I18.5
chr1,RP24-93I18.6
chr1,RP24-93I18.7
chr1,RP24-95N15.1
chr1,RP24-95N15.2
chr1,RP24-95P4.1
chr1,RP24-95P4.2
chr1,RP24-97E12.1
chr1,RP24-97J22.2
chr1,RP24-98O21.6
chr1,RP24-103A6.1
chr1,RP24-103F2.1
chr1,RP24-108I6.2
chr1,RP24-108K12.1
chr1,RP24-108K12.3
chr1,RP24-108N24.1
chr1,RP24-108N24.2
chr1,RP24-117M7.2
chr1,RP24-119I6.2
chr1,RP24-119I6.4
chr1,RP24-119I6.5
chr1,RP24-128K11.1
chr1,RP24-128L10.1
chr1,RP24-131B6.1
chr1,RP24-137J11.1
chr1,RP24-137J11.2
chr1,RP24-137J17.2
chr1,RP24-139E15.1
chr1,RP24-139E15.2
chr1,RP24-141B16.1
chr1,RP24-141F19.2
chr1,RP24-141F19.3
chr1,RP24-142M5.2
chr1,RP24-142M5.3
chr1,RP24-144C10.1
chr1,RP24-145A22.1
chr1,RP24-146C18.1
chr1,RP24-146K19.1
chr1,RP24-147G7.3
chr1,RP24-148E21.3
chr1,RP24-149E13.1
chr1,RP24-150D10.1
chr1,RP24-152H15.2
chr1,RP24-152H15.3
chr1,RP24-153G11.1
chr1,RP24-154L11.1
chr1,RP24-156G20.3
chr1,RP24-160I3.1
chr1,RP24-160J12.4
chr1,RP24-167M10.2
chr1,RP24-170M24.1
chr1,RP24-171A4.1
chr1,RP24-172B22.2
chr1,RP24-172B22.4
chr1,RP24-173I18.1
chr1,RP24-173I18.2
chr1,RP24-176K12.1
chr1,RP24-176K12.2
chr1,RP24-176P22.1
chr1,RP24-176P22.2
chr1,RP24-177N20.1
chr1,RP24-177N20.2
chr1,RP24-178B14.1
chr1,RP24-178K6.1
chr1,RP24-178K6.2
chr1,RP24-178K6.3
chr1,RP24-178O17.1
chr1,RP24-183E22.3
chr1,RP24-186A12.1
chr1,RP24-187D4.1
chr1,RP24-194N4.4
chr1,RP24-194N4.5
chr1,RP24-199M24.1
chr1,RP24-209M20.1
chr1,RP24-211L16.2
chr1,RP24-211L16.3
chr1,RP24-214P19.1
chr1,RP24-217I2.2
chr1,RP24-219C22.3
chr1,RP24-220M12.1
chr1,RP24-228I17.1
chr1,RP24-229N7.1
chr1,RP24-236C22.2
chr1,RP24-240I9.2
chr1,RP24-241N3.1
chr1,RP24-245K18.3
chr1,RP24-245K18.4
chr1,RP24-245O4.2
chr1,RP24-250E15.1
chr1,RP24-254D14.3
chr1,RP24-255G23.1
chr1,RP24-255M8.1
chr1,RP24-261D2.1
chr1,RP24-262J2.1
chr1,RP24-263F3.1
chr1,RP24-264B17.1
chr1,RP24-264B17.2
chr1,RP24-266F18.1
chr1,RP24-267A19.1
chr1,RP24-267E6.2
chr1,RP24-268C13.1
chr1,RP24-273P12.1
chr1,RP24-273P12.2
chr1,RP24-273P12.3
chr1,RP24-275N11.1
chr1,RP24-276N20.2
chr1,RP24-278K16.1
chr1,RP24-279G1.1
chr1,RP24-280N11.1
chr1,RP24-282H12.1
chr1,RP24-284D7.1
chr1,RP24-285E3.2
chr1,RP24-285E3.4
chr1,RP24-286D13.6
chr1,RP24-286I24.1
chr1,RP24-286I24.2
chr1,RP24-287C2.2
chr1,RP24-290C11.1
chr1,RP24-290C11.2
chr1,RP24-290C11.3
chr1,RP24-290F15.2
chr1,RP24-291E1.1
chr1,RP24-292B21.2
chr1,RP24-292B21.3
chr1,RP24-292D18.1
chr1,RP24-292D18.2
chr1,RP24-296M22.1
chr1,RP24-302F18.1
chr1,RP24-302F18.2
chr1,RP24-302H24.1
chr1,RP24-304A3.1
chr1,RP24-306F17.1
chr1,RP24-315B17.1
chr1,RP24-316C22.1
chr1,RP24-316C22.2
chr1,RP24-317E22.1
chr1,RP24-317E22.2
chr1,RP24-322K23.1
chr1,RP24-322K23.2
chr1,RP24-325N3.4
chr1,RP24-329K22.2
chr1,RP24-330E8.1
chr1,RP24-330P10.1
chr1,RP24-330P10.2
chr1,RP24-331K22.2
chr1,RP24-338G10.2
chr1,RP24-339K18.2
chr1,RP24-340N18.3
chr1,RP24-342F15.1
chr1,RP24-343K18.1
chr1,RP24-348G21.1
chr1,RP24-350F5.1
chr1,RP24-350F5.2
chr1,RP24-353D23.2
chr1,RP24-358J4.2
chr1,RP24-364H15.1
chr1,RP24-369P14.1
chr1,RP24-369P14.2
chr1,RP24-376E14.1
chr1,RP24-383H12.1
chr1,RP24-388H6.1
chr1,RP24-388H6.2
chr1,RP24-388H6.3
chr1,RP24-388H6.4
chr1,RP24-392D11.1
chr1,RP24-392D11.2
chr1,RP24-392J14.1
chr1,RP24-392J14.2
chr1,RP24-392J14.3
chr1,RP24-392K18.1
chr1,RP24-392K18.2
chr1,RP24-395F2.2
chr1,RP24-400L13.1
chr1,RP24-401K1.1
chr1,RP24-404L18.1
chr1,RP24-404O8.1
chr1,RP24-405O20.1
chr1,RP24-406F14.1
chr1,RP24-406F14.2
chr1,RP24-406F14.3
chr1,RP24-414I2.1
chr1,RP24-421A2.1
chr1,RP24-421A2.2
chr1,RP24-421H8.2
chr1,RP24-421H8.3
chr1,RP24-421J9.3
chr1,RP24-421J9.4
chr1,RP24-421J9.5
chr1,RP24-421N21.1
chr1,RP24-423I20.1
chr1,RP24-423I20.2
chr1,RP24-423J19.6
chr1,RP24-426D18.1
chr1,RP24-427A3.1
chr1,RP24-430C1.1
chr1,RP24-444I15.2
chr1,RP24-444I15.5
chr1,RP24-450P2.2
chr1,RP24-459N9.1
chr1,RP24-467J24.1
chr1,RP24-467J24.2
chr1,RP24-468E2.1
chr1,RP24-468G12.1
chr1,RP24-468G12.2
chr1,RP24-469G14.1
chr1,RP24-469G14.2
chr1,RP24-472N17.1
chr1,RP24-479J20.1
chr1,RP24-480B20.1
chr1,RP24-480B20.2
chr1,RP24-481M4.1
chr1,RP24-483E8.1
chr1,RP24-484D4.1
chr1,RP24-490C20.1
chr1,RP24-492P7.1
chr1,RP24-495G2.1
chr1,RP24-495G2.2
chr1,RP24-496O18.3
chr1,RP24-499L20.3
chr1,RP24-502N12.1
chr1,RP24-502N12.2
chr1,RP24-502N12.3
chr1,RP24-503F14.1
chr1,RP24-511K23.2
chr1,RP24-511K23.3
chr1,RP24-511K23.4
chr1,RP24-512M8.1
chr1,RP24-529L13.1
chr1,RP24-529L13.2
chr1,RP24-534C15.1
chr1,RP24-534C15.2
chr1,RP24-534C15.3
chr1,RP24-534C15.4
chr1,RP24-535E21.1
chr1,RP24-537H9.1
chr1,RP24-537H9.2
chr1,RP24-538F21.4
chr1,RP24-541P18.3
chr1,RP24-545N23.1
chr1,RP24-547I3.1
chr1,RP24-548K2.2
chr1,RP24-548K2.3
chr1,RP24-550H17.1
chr1,RP24-553C6.2
chr1,RP24-554B1.1
chr1,RP24-554B1.5
chr1,RP24-554B1.8
chr1,RP24-554B1.9
chr1,RP24-554B1.10
chr1,RP24-555D5.1
chr1,RP24-555D5.2
chr1,RP24-571A14.1
chr1,RP24-571A14.2
chr1,RP24-571A14.3
chr1,RP24-571A14.4
chr1,RP24-571A14.5
chr1,Rab3gap1
chr1,Rab3gap2
chr1,Rab17
chr1,Rab23
chr1,Rab29
chr1,Rabgap1l
chr1,Rabif
chr1,Ralb
chr1,Ralgps2
chr1,Ramp1
chr1,Raph1
chr1,Rasal2
chr1,Rassf5
chr1,Rb1cc1
chr1,Rbbp5
chr1,Rbm44
chr1,Rc3h1
chr1,Rcor3
chr1,Rcsd1
chr1,Rd3
chr1,Rdh10
chr1,Ren1
chr1,Resp18
chr1,Rev1
chr1,Rftn2
chr1,Rfwd2
chr1,Rfx8
chr1,Rgl1
chr1,Rgs1
chr1,Rgs2
chr1,Rgs4
chr1,Rgs5
chr1,Rgs7
chr1,Rgs8
chr1,Rgs13
chr1,Rgs16
chr1,Rgs18
chr1,Rgs20
chr1,Rgs21
chr1,Rgsl1
chr1,Rhbdd1
chr1,Rims1
chr1,Rnasel
chr1,Rnf2
chr1,Rnf25
chr1,Rnf149
chr1,Rnf152
chr1,Rnpep
chr1,Rnpepl1
chr1,Rp1
chr1,Rpe
chr1,Rpl5-ps1
chr1,Rpl7
chr1,Rpl10a-ps1
chr1,Rpl12-ps1
chr1,Rpl17-ps1
chr1,Rpl18-ps1
chr1,Rpl19-ps1
chr1,Rpl23a-ps1
chr1,Rpl27-ps1
chr1,Rpl28-ps1
chr1,Rpl31
chr1,Rpl31-ps9
chr1,Rpl31-ps14
chr1,Rpl31-ps24
chr1,Rpl35a-ps2
chr1,Rpl37a
chr1,Rps6kc1
chr1,Rps13-ps7
chr1,Rps27-ps1
chr1,Rpsa-ps1
chr1,Rqcd1
chr1,Rrp15
chr1,Rrs1
chr1,Rufy4
chr1,Rxrg
chr1,Sag
chr1,Satb2
chr1,Sbspon
chr1,Scarna3a
chr1,Scarna6
chr1,Sccpdh
chr1,Scg2
chr1,Scly
chr1,Sctr
chr1,Scyl3
chr1,Sdccag8
chr1,Sde2
chr1,Sdhc
chr1,Sdpr
chr1,Sec16b
chr1,Sele
chr1,Sell
chr1,Selp
chr1,Sema4c
chr1,2-Sep
chr1,Serpinb2
chr1,Serpinb3a
chr1,Serpinb3b
chr1,Serpinb3c
chr1,Serpinb3d
chr1,Serpinb5
chr1,Serpinb7
chr1,Serpinb8
chr1,Serpinb10
chr1,Serpinb11
chr1,Serpinb12
chr1,Serpinb13
chr1,Serpinc1
chr1,Serpine2
chr1,Sertad4
chr1,Sf3b1
chr1,Sft2d2
chr1,Sgk3
chr1,Sgol2
chr1,Sgpp2
chr1,Sh2d1b2
chr1,Sh3bp4
chr1,Shcbp1l
chr1,Shisa4
chr1,Slamf1
chr1,Slamf6
chr1,Slamf7
chr1,Slamf8
chr1,Slamf9
chr1,Slc4a3
chr1,Slc9a2
chr1,Slc9a4
chr1,Slc11a1
chr1,Slc16a14
chr1,Slc19a2
chr1,Slc19a3
chr1,Slc23a3
chr1,Slc26a9
chr1,Slc30a1
chr1,Slc30a10
chr1,Slc35f5
chr1,Slc39a10
chr1,Slc40a1
chr1,Slc41a1
chr1,Slc45a3
chr1,Slco4c1
chr1,Slco5a1
chr1,Slco6b1
chr1,Slco6c1
chr1,Slco6d1
chr1,Smap1
chr1,Smarcal1
chr1,Smg7
chr1,Smt3h2-ps4
chr1,Smyd2
chr1,Smyd3
chr1,Sned1
chr1,Snhg6
chr1,Snora36b
chr1,Snora41
chr1,Snora75
chr1,Snord11
chr1,Snord47
chr1,Snord70
chr1,Snord82
chr1,Snord87
chr1,Snord89
chr1,Snrpe
chr1,Sntg1
chr1,Soat1
chr1,Sox13
chr1,Sox17
chr1,Sp100
chr1,Sp110
chr1,Sp140
chr1,Spag16
chr1,Spata3
chr1,Spata17
chr1,Spata45
chr1,Spats2l
chr1,Speg
chr1,Sphkap
chr1,Spp2
chr1,Spta1
chr1,Srgap2
chr1,Srp9
chr1,St8sia4
chr1,St18
chr1,Stat1
chr1,Stat4
chr1,Stau2
chr1,Steap3
chr1,Stk11ip
chr1,Stk16
chr1,Stk17b
chr1,Stk25
chr1,Stk36
chr1,Stradb
chr1,Stx6
chr1,Suco
chr1,Sulf1
chr1,Sumo1
chr1,Susd4
chr1,Swt1
chr1,Syt2
chr1,Syt14
chr1,Tada1
chr1,Taf1a
chr1,Tagln2
chr1,Tatdn3
chr1,Tbc1d8
chr1,Tbx19
chr1,Tcea1
chr1,Tceb1
chr1,Tcf24
chr1,Tdrd5
chr1,Teddm1
chr1,Terf1
chr1,Tex30
chr1,Tex35
chr1,Tfap2b
chr1,Tfap2d
chr1,Tfb2m
chr1,Tfcp2l1
chr1,Tgfb2
chr1,Tgfbrap1
chr1,Thap4
chr1,Thsd7b
chr1,Timm17a
chr1,Tiprl
chr1,Tlr5
chr1,Tm4sf20
chr1,Tma7-ps
chr1,Tmbim1
chr1,Tmcc2
chr1,Tmco1
chr1,Tmeff2
chr1,Tmem9
chr1,Tmem14a
chr1,Tmem37
chr1,Tmem63a
chr1,Tmem70
chr1,Tmem81
chr1,Tmem131
chr1,Tmem163
chr1,Tmem169
chr1,Tmem177
chr1,Tmem182
chr1,Tmem183a
